,dier,Sc,lmh,SpAc,stimulus,stimulus_recoded_01,resp,correct,rt,subj_idx,CE,SC,CE_c,SC_c,CE_squared,SC_squared
12871,nD,1,low,Ac,2,0,0,1,0.643,ppn38,0.8163888766,0.7186178307,-0.2775877029,-0.2054564518,0.0770549328,0.0422123536
12872,D,1,low,Ac,1,1,1,1,0.437,ppn38,0.9826056242,0.7232410809,-0.1113709553,-0.2008332016,0.0124034897,0.0403339749
12873,D,1,low,Ac,1,1,1,1,0.483,ppn38,1.4425443897,0.5787887724,0.3485678102,-0.3452855101,0.1214995183,0.1192220835
12874,D,1,low,Ac,1,1,1,1,0.442,ppn38,0.9683364441,0.664741717,-0.1256401354,-0.2593325655,0.0157854436,0.0672533795
12875,D,1,low,Ac,1,1,1,1,0.441,ppn38,1.0270478491,0.7648824861,-0.0669287304,-0.1591917964,0.0044794549,0.0253420281
12876,D,1,low,Ac,1,1,1,1,0.387,ppn38,1.5028614703,0.7996342591,0.4088848908,-0.1244400234,0.1671868539,0.0154853194
12877,nD,1,low,Ac,2,0,0,1,0.488,ppn38,0.7338550697,0.7587992823,-0.3601215098,-0.1652750002,0.1296875018,0.0273158257
12878,D,1,low,Ac,1,1,1,1,0.313,ppn38,1.1998661738,0.6371140385,0.1058895943,-0.286960244,0.0112126062,0.0823461817
12879,D,1,low,Ac,1,1,1,1,0.435,ppn38,1.1672281181,0.6778352883,0.0732515386,-0.2462389942,0.0053657879,0.0606336423
12880,D,1,low,Ac,1,1,1,1,0.668,ppn38,1.088206219,0.581131923,-0.0057703605,-0.3429423595,3.3297059948E-05,0.117609462
12881,nD,1,low,Ac,2,0,0,1,0.546,ppn38,0.8049535997,0.732539935,-0.2890229798,-0.1915343475,0.0835342828,0.0366854063
12882,nD,1,low,Ac,2,0,0,1,0.549,ppn38,1.1732052518,0.6689929213,0.0792286723,-0.2550813612,0.0062771825,0.0650665008
12883,D,1,low,Ac,1,1,0,0,0.44,ppn38,1.0021469785,0.6857126725,-0.091829601,-0.23836161,0.0084326756,0.0568162571
12884,nD,1,low,Ac,2,0,0,1,0.425,ppn38,0.800283186,0.6435630182,-0.2936933935,-0.2805112643,0.0862558094,0.0786865694
12885,D,1,low,Ac,1,1,1,1,0.503,ppn38,1.1702455847,0.7123201288,0.0762690052,-0.2117541537,0.0058169612,0.0448398216
12886,nD,1,low,Ac,2,0,0,1,0.473,ppn38,0.834126649,0.7888666603,-0.2598499305,-0.1352076222,0.0675219864,0.0182811011
12887,D,1,low,Ac,1,1,1,1,0.352,ppn38,0.9675002841,0.585227478,-0.1264762954,-0.3388468045,0.0159962533,0.1148171569
12888,nD,1,low,Ac,2,0,0,1,0.544,ppn38,1.3166702769,0.7252082337,0.2226936974,-0.1988660488,0.0495924829,0.0395477054
12889,nD,1,low,Ac,2,0,0,1,0.53,ppn38,0.9086436171,0.6220537671,-0.1853329624,-0.3020205154,0.0343483069,0.0912163917
12890,D,2,med,Ac,1,1,1,1,0.477,ppn38,0.8784430959,0.8392483927,-0.2155334836,-0.0848258898,0.0464546825,0.0071954316
12891,D,2,med,Ac,1,1,1,1,0.486,ppn38,1.0798041082,0.9056830728,-0.0141724713,-0.0183912097,0.0002008589,0.0003382366
12892,nD,2,med,Ac,2,0,0,1,0.455,ppn38,1.0178593417,0.8621348703,-0.0761172378,-0.0619394122,0.0057938339,0.0038364908
12893,nD,2,med,Ac,2,0,0,1,0.439,ppn38,1.1515018311,0.9868774513,0.0575252516,0.0628031688,0.0033091546,0.003944238
12894,D,2,med,Ac,1,1,1,1,0.45,ppn38,1.0396620548,0.9048537371,-0.0543145247,-0.0192205454,0.0029500676,0.0003694294
12895,D,2,med,Ac,1,1,1,1,0.418,ppn38,1.0372430434,0.8233315852,-0.0567335361,-0.1007426973,0.0032186941,0.0101490911
12896,D,2,med,Ac,1,1,1,1,0.443,ppn38,1.5315850716,0.8902107089,0.4376084921,-0.0338635736,0.1915011924,0.0011467416
12897,nD,2,med,Ac,2,0,0,1,0.357,ppn38,0.9989476302,0.9800380726,-0.0950289493,0.0559637901,0.0090305012,0.0031319458
12898,nD,2,med,Ac,2,0,0,1,0.52,ppn38,1.0498527139,0.8966698298,-0.0441238656,-0.0274044527,0.0019469155,0.000751004
12899,D,2,med,Ac,1,1,1,1,0.458,ppn38,1.3997937008,0.9290565431,0.3058171213,0.0049822606,0.0935241117,2.48229203935E-05
12900,D,2,med,Ac,1,1,1,1,0.362,ppn38,0.8349701073,0.8316087944,-0.2590064722,-0.0924654881,0.0670843526,0.0085498665
12901,D,2,med,Ac,1,1,1,1,0.533,ppn38,1.4602824663,0.8685789459,0.3663058868,-0.0554953366,0.1341800027,0.0030797324
12902,D,2,med,Ac,1,1,1,1,0.539,ppn38,0.8774243751,0.9127226771,-0.2165522044,-0.0113516054,0.0468948572,0.0001288589
12903,nD,2,med,Ac,2,0,0,1,0.506,ppn38,1.2619271228,0.9436880385,0.1679505433,0.019613756,0.028207385,0.0003846994
12904,nD,2,med,Ac,2,0,0,1,0.56,ppn38,0.7176875226,0.9641341157,-0.3762890569,0.0400598332,0.1415934543,0.0016047902
12905,D,2,med,Ac,1,1,1,1,0.497,ppn38,1.1034195558,0.9642553924,0.0094429763,0.0401811099,8.91698019784E-05,0.0016145216
12906,nD,2,med,Ac,2,0,0,1,0.486,ppn38,0.9776272226,0.9060029024,-0.1163493569,-0.0180713801,0.0135371728,0.0003265748
12907,D,2,med,Ac,1,1,1,1,0.362,ppn38,0.7093900106,0.9273392142,-0.3845865689,0.0032649317,0.147906829,1.06597788138E-05
12908,D,2,med,Ac,1,1,1,1,0.518,ppn38,1.1448069689,0.9142856459,0.0508303894,-0.0097886366,0.0025837285,9.58174070622E-05
12909,nD,2,med,Ac,2,0,0,1,0.571,ppn38,0.8666307055,0.9276007874,-0.227345874,0.0035265049,0.0516861464,1.24362366025E-05
12910,D,2,med,Ac,1,1,1,1,0.894,ppn38,0.8691660312,0.9295902297,-0.2248105483,0.0055159472,0.0505397826,3.0425673189E-05
12911,D,2,med,Ac,1,1,1,1,0.51,ppn38,0.739752459,0.8889097008,-0.3542241205,-0.0351645817,0.1254747275,0.0012365478
12912,D,2,med,Ac,1,1,1,1,0.506,ppn38,1.0399132188,0.8382227558,-0.0540633607,-0.0858515267,0.002922847,0.0073704846
12913,nD,2,med,Ac,2,0,0,1,0.578,ppn38,0.8251448316,0.8281649804,-0.2688317479,-0.0959093021,0.0722705087,0.0091985942
12914,D,2,med,Ac,1,1,1,1,0.352,ppn38,1.1577448785,0.980667436,0.063768299,0.0565931535,0.004066396,0.003202785
12915,D,2,med,Ac,1,1,1,1,0.518,ppn38,1.3807225871,0.8028132957,0.2867460076,-0.1212609868,0.0822232729,0.0147042269
12916,D,2,med,Ac,1,1,0,0,0.393,ppn38,1.4851857887,0.9653843614,0.3912092092,0.0413100789,0.1530446454,0.0017065226
12917,D,2,med,Ac,1,1,1,1,0.405,ppn38,0.915927729,0.9367155514,-0.1780488505,0.0126412689,0.0317013932,0.0001598017
12918,nD,2,med,Ac,2,0,0,1,0.395,ppn38,0.7348665497,0.9121679122,-0.3591100298,-0.0119063703,0.1289600135,0.0001417617
12919,nD,2,med,Ac,2,0,0,1,0.48,ppn38,1.3781511137,0.9657695936,0.2841745342,0.0416953111,0.0807551659,0.001738499
12920,nD,2,med,Ac,2,0,0,1,0.566,ppn38,1.5023951219,0.9639855724,0.4084185424,0.0399112899,0.1668057058,0.0015929111
12921,D,2,med,Ac,1,1,1,1,0.513,ppn38,1.5007172319,0.8698811932,0.4067406524,-0.0541930893,0.1654379583,0.0029368909
12922,D,2,med,Ac,1,1,1,1,0.491,ppn38,1.0201878984,0.9818335883,-0.0737886811,0.0577593058,0.0054447695,0.0033361374
12923,nD,2,med,Ac,2,0,0,1,0.344,ppn38,1.0697389929,0.901445655,-0.0242375866,-0.0226286275,0.0005874606,0.0005120548
12924,D,2,med,Ac,1,1,1,1,0.366,ppn38,0.8600122399,0.9608028358,-0.2339643396,0.0367285533,0.0547393122,0.0013489866
12925,nD,2,med,Ac,2,0,0,1,0.543,ppn38,0.7175958416,0.8618433071,-0.3763807379,-0.0622309754,0.1416624598,0.0038726943
12926,nD,2,med,Ac,2,0,0,1,0.468,ppn38,1.3792287135,0.8612211298,0.285252134,-0.0628531527,0.08136878,0.0039505188
12927,nD,2,med,Ac,2,0,0,1,0.594,ppn38,0.7143727097,0.8835536289,-0.3796038698,-0.0405206536,0.1440990979,0.0016419234
12928,D,2,med,Ac,1,1,1,1,0.539,ppn38,0.8035017823,0.9758644646,-0.2904747972,0.0517901821,0.0843756078,0.002682223
12929,D,2,med,Ac,1,1,1,1,0.802,ppn38,0.7505557679,0.8594346075,-0.3434208116,-0.064639675,0.1179378538,0.0041782876
12930,nD,2,med,Ac,2,0,0,1,0.478,ppn38,1.4025512186,0.9323404895,0.3085746391,0.008266207,0.0952183079,6.8330177681E-05
12931,nD,2,med,Ac,2,0,0,1,0.455,ppn38,1.0242479016,0.8251769104,-0.0697286779,-0.0988973721,0.0048620885,0.0097806902
12932,D,2,med,Ac,1,1,1,1,0.365,ppn38,1.0587981841,0.9275753442,-0.0351783954,0.0035010617,0.0012375195,1.22574328214E-05
12933,nD,2,med,Ac,2,0,0,1,0.422,ppn38,1.3749029822,0.9686656128,0.2809264027,0.0445913303,0.0789196438,0.0019883867
12934,nD,2,med,Ac,2,0,0,1,0.55,ppn38,1.045199106,0.9464677339,-0.0487774735,0.0223934514,0.0023792419,0.0005014667
12935,nD,2,med,Ac,2,0,0,1,0.453,ppn38,1.1603106205,0.977594465,0.066334041,0.0535201825,0.004400205,0.0028644099
12936,nD,2,med,Ac,2,0,0,1,0.476,ppn38,1.0624923011,0.986085023,-0.0314842784,0.0620107405,0.0009912598,0.0038453319
12937,D,2,med,Ac,1,1,1,1,0.467,ppn38,0.8769288285,0.9008977025,-0.217047751,-0.02317658,0.0471097262,0.0005371539
12938,nD,2,med,Ac,2,0,0,1,0.435,ppn38,0.9554840897,0.9642365998,-0.1384924898,0.0401623173,0.0191801697,0.0016130117
12939,D,2,med,Ac,1,1,1,1,0.414,ppn38,0.711556264,0.9413137044,-0.3824203155,0.0172394219,0.1462452977,0.0002971977
12940,D,2,med,Ac,1,1,1,1,0.356,ppn38,1.0417625869,0.8991724713,-0.0522139926,-0.0249018112,0.002726301,0.0006201002
12941,nD,2,med,Ac,2,0,0,1,0.344,ppn38,0.8011552578,0.9761855014,-0.2928213217,0.0521112189,0.0857443264,0.0027155791
12942,D,2,med,Ac,1,1,1,1,0.425,ppn38,1.4257397739,0.8421160979,0.3317631944,-0.0819581846,0.1100668172,0.006717144
12943,nD,2,med,Ac,2,0,0,1,0.503,ppn38,1.2149482204,0.8325820427,0.1209716409,-0.0914922398,0.0146341379,0.0083708299
12944,nD,2,med,Ac,2,0,0,1,0.458,ppn38,1.002932715,0.8114199558,-0.0910438645,-0.1126543267,0.0082889853,0.0126909973
12945,D,2,med,Ac,1,1,1,1,0.622,ppn38,1.2004845005,0.8271218443,0.106507921,-0.0969524382,0.0113439372,0.0093997753
12946,D,2,med,Ac,1,1,1,1,0.819,ppn38,1.4662889232,0.9554984626,0.3723123437,0.0314241801,0.1386164813,0.0009874791
12947,D,2,med,Ac,1,1,1,1,0.424,ppn38,1.2998032518,0.8649120804,0.2058266723,-0.0591622021,0.042364619,0.0035001662
12948,D,2,med,Ac,1,1,1,1,0.471,ppn38,1.1482176056,0.9802367293,0.0542410261,0.0561624468,0.0029420889,0.0031542204
12949,D,2,med,Ac,1,1,1,1,0.505,ppn38,1.5568412921,0.9324576509,0.4628647126,0.0083833684,0.2142437422,7.02808652374E-05
12950,nD,2,med,Ac,2,0,0,1,0.345,ppn38,0.7309151051,0.9489884857,-0.3630614744,0.0249142032,0.1318136342,0.0006207175
12951,D,2,med,Ac,1,1,1,1,0.446,ppn38,1.2878852966,0.9342611995,0.1939087171,0.010186917,0.0376005906,0.0001037733
12952,D,2,med,Ac,1,1,1,1,0.453,ppn38,0.8566528736,0.8455711205,-0.2373237059,-0.078503162,0.0563225414,0.0061627464
12953,nD,2,med,Ac,2,0,0,1,0.508,ppn38,0.9978892287,0.8977883416,-0.0960873508,-0.0262859409,0.009232779,0.0006909507
12954,nD,2,med,Ac,2,0,0,1,0.427,ppn38,1.2248150375,0.9569269401,0.130838458,0.0328526576,0.0171187021,0.0010792971
12955,D,2,med,Ac,1,1,1,1,0.46,ppn38,0.7427593257,0.9519199161,-0.3512172538,0.0278456336,0.1233535593,0.0007753793
12956,nD,2,med,Ac,2,0,0,1,0.598,ppn38,0.6918087201,0.9482296268,-0.4021678594,0.0241553443,0.1617389871,0.0005834807
12957,nD,2,med,Ac,2,0,0,1,0.391,ppn38,1.6286731295,0.9030696073,0.53469655,-0.0210046752,0.2859004006,0.0004411964
12958,nD,2,med,Ac,2,0,0,1,0.434,ppn38,1.1528657872,0.9825802749,0.0588892077,0.0585059924,0.0034679388,0.0034229511
12959,D,2,med,Ac,1,1,1,1,0.404,ppn38,1.0361889469,0.9231526385,-0.0577876326,-0.000921644,0.0033394105,8.49427716905E-07
12960,nD,2,med,Ac,2,0,0,1,0.373,ppn38,0.8537901251,0.8697610025,-0.2401864544,-0.05431328,0.0576895329,0.0029499324
12961,D,2,med,Ac,1,1,1,1,0.389,ppn38,0.9360828387,0.8125680973,-0.1578937408,-0.1115061852,0.0249304334,0.0124336293
12962,nD,2,med,Ac,2,0,0,1,0.412,ppn38,0.7496672947,0.9169344869,-0.3443092848,-0.0071397956,0.1185488836,5.09766816294E-05
12963,D,2,med,Ac,1,1,1,1,0.376,ppn38,1.4520889012,0.8879792068,0.3581123217,-0.0360950757,0.128244435,0.0013028545
12964,D,2,med,Ac,1,1,1,1,0.418,ppn38,1.0724308132,0.9828748339,-0.0215457663,0.0588005514,0.00046422,0.0034575048
12965,nD,2,med,Ac,2,0,0,1,0.418,ppn38,0.9125348946,0.9719355834,-0.1814416849,0.0478613009,0.032921085,0.0022907041
12966,nD,2,med,Ac,2,0,0,1,0.461,ppn38,1.1717846744,0.8234538481,0.0778080949,-0.1006204344,0.0060540996,0.0101244718
12967,D,2,med,Ac,1,1,1,1,0.597,ppn38,1.1761864829,0.8829545101,0.0822099034,-0.0411197724,0.0067584682,0.0016908357
12968,D,2,med,Ac,1,1,1,1,0.366,ppn38,0.676921166,0.8635881344,-0.4170554135,-0.0604861481,0.1739352179,0.0036585741
12969,D,2,med,Ac,1,1,1,1,0.506,ppn38,1.3688313566,0.8622408392,0.2748547771,-0.0618334433,0.0755451485,0.0038233747
12970,D,2,med,Ac,1,1,1,1,0.455,ppn38,1.027573564,0.946458096,-0.0664030155,0.0223838135,0.0044093605,0.0005010351
12971,D,2,med,Ac,1,1,1,1,0.403,ppn38,1.1663624753,0.9072249661,0.0723858958,-0.0168493164,0.0052397179,0.0002838995
12972,nD,2,med,Ac,2,0,0,1,0.418,ppn38,1.4382676426,0.824155792,0.3442910631,-0.0999184905,0.1185363362,0.0099837047
12973,D,2,med,Ac,1,1,1,1,0.686,ppn38,0.9587753044,0.9631979882,-0.1352012751,0.0391237057,0.0182793848,0.0015306643
12974,nD,2,med,Ac,2,0,0,1,0.776,ppn38,1.4096792027,0.9422789695,0.3157026232,0.018204687,0.0996681463,0.0003314106
12975,D,2,med,Ac,1,1,0,0,0.576,ppn38,1.3487878726,0.97210699,0.2548112931,0.0480327075,0.0649287951,0.002307141
12976,nD,2,med,Ac,2,0,0,1,0.757,ppn38,1.0455132061,0.9089172473,-0.0484633734,-0.0151570352,0.0023486986,0.0002297357
12977,nD,2,med,Ac,2,0,1,0,0.766,ppn38,0.7182845584,0.8246594574,-0.3756920211,-0.0994148251,0.1411444947,0.0098833075
12978,nD,2,med,Ac,2,0,0,1,0.314,ppn38,1.3558321619,0.8273847885,0.2618555824,-0.096689494,0.0685683461,0.0093488583
12979,D,2,med,Ac,1,1,1,1,0.516,ppn38,1.238353883,0.8808898933,0.1443773035,-0.0431843892,0.0208448058,0.0018648915
12980,nD,2,med,Ac,2,0,0,1,0.44,ppn38,1.0850338635,0.9544813317,-0.008942716,0.0304070492,7.99721689112E-05,0.0009245886
12981,nD,2,med,Ac,2,0,0,1,0.536,ppn38,1.5258818119,0.8869661076,0.4319052324,-0.0371081749,0.1865421298,0.0013770166
12982,nD,2,med,Ac,2,0,0,1,0.645,ppn38,0.8011762489,0.9088827207,-0.2928003306,-0.0151915618,0.0857320336,0.0002307836
12983,nD,2,med,Ac,2,0,0,1,0.651,ppn38,1.1764556796,0.9333754819,0.0824791001,0.0093011994,0.006802802,8.65123097319E-05
12984,nD,2,med,Ac,2,0,0,1,0.724,ppn38,0.7902432995,0.8386002017,-0.30373328,-0.0854740808,0.0922539054,0.0073058185
12985,nD,2,med,Ac,2,0,0,1,0.7,ppn38,0.8737354307,0.8508542163,-0.2202411488,-0.0732200662,0.0485061636,0.0053611781
12986,D,2,med,Ac,1,1,1,1,0.675,ppn38,1.3533811796,0.9268432735,0.2594046001,0.002768991,0.0672907466,7.66731099534E-06
12987,nD,2,med,Ac,2,0,0,1,0.835,ppn38,1.1652168014,0.8715696104,0.0712402219,-0.0525046721,0.0050751692,0.0027567406
12988,D,2,med,Ac,1,1,1,1,0.708,ppn38,1.2186622567,0.9621306345,0.1246856772,0.038056352,0.0155465181,0.0014482859
12989,D,2,med,Ac,1,1,0,0,0.478,ppn38,0.7081061496,0.9663199138,-0.3858704299,0.0422456313,0.1488959886,0.0017846934
12990,nD,2,med,Ac,2,0,0,1,0.685,ppn38,0.9208120057,0.8088932154,-0.1731645738,-0.1151810671,0.0299859696,0.0132666782
12991,nD,2,med,Ac,2,0,0,1,0.626,ppn38,1.5060137604,0.9214743006,0.4120371809,-0.0025999819,0.1697746385,6.75990603314E-06
12992,D,2,med,Ac,1,1,1,1,0.385,ppn38,1.3039609374,0.8352466169,0.2099843579,-0.0888276656,0.0440934306,0.0078903542
12993,nD,2,med,Ac,2,0,0,1,0.863,ppn38,1.3104786841,0.8313624959,0.2165021046,-0.0927117866,0.0468731613,0.0085954754
12994,D,2,med,Ac,1,1,1,1,0.709,ppn38,1.3999068648,0.871212554,0.3059302853,-0.0528617285,0.0935933395,0.0027943623
12995,D,2,med,Ac,1,1,1,1,0.634,ppn38,0.7470369818,0.8856209489,-0.3469395977,-0.0384533336,0.1203670844,0.0014786589
12996,nD,2,med,Ac,2,0,0,1,0.678,ppn38,0.6828627481,0.8917540561,-0.4111138314,-0.0323202264,0.1690145823,0.001044597
12997,nD,2,med,Ac,2,0,0,1,0.788,ppn38,1.4462189571,0.928925914,0.3522423776,0.0048516315,0.1240746926,2.35383279266E-05
12998,D,2,med,Ac,1,1,0,0,0.731,ppn38,0.8035763631,0.9076528435,-0.2904002164,-0.016421439,0.0843322857,0.0002696637
12999,nD,2,med,Ac,2,0,0,1,0.452,ppn38,1.1927399116,0.8752498541,0.0987633321,-0.0488244284,0.0097541958,0.0023838248
13000,D,2,med,Ac,1,1,1,1,0.527,ppn38,1.1554531397,0.9401615126,0.0614765602,0.0160872301,0.0037793675,0.000258799
13001,nD,2,med,Ac,2,0,0,1,0.658,ppn38,1.1655798611,0.8745580368,0.0716032816,-0.0495162457,0.0051270299,0.0024518586
13002,D,2,med,Ac,1,1,1,1,0.316,ppn38,0.9932133756,0.9039462536,-0.1007632039,-0.0201280289,0.0101532233,0.0004051375
13003,D,2,med,Ac,1,1,1,1,0.358,ppn38,1.1668769892,0.9756851201,0.0729004097,0.0516108376,0.0053144697,0.0026636786
13004,nD,2,med,Ac,2,0,1,0,0.695,ppn38,1.3491701262,0.9299505927,0.2551935467,0.0058763102,0.0651237463,3.4531E-05
13005,D,2,med,Ac,1,1,1,1,0.624,ppn38,1.1568774001,0.8256977012,0.0629008206,-0.0983765813,0.0039565132,0.0096779518
13006,nD,2,med,Ac,2,0,0,1,0.332,ppn38,0.7195729687,0.8238360329,-0.3744036108,-0.1002382496,0.1401780638,0.0100477067
13007,nD,2,med,Ac,2,0,0,1,0.642,ppn38,1.0709070461,0.9148166064,-0.0230695334,-0.0092576761,0.0005322034,8.57045673166E-05
13008,D,2,med,Ac,1,1,1,1,0.577,ppn38,0.8137959736,0.8604367318,-0.2801806059,-0.0636375507,0.0785011719,0.0040497379
13009,D,2,med,Ac,1,1,1,1,0.485,ppn38,1.5259393792,0.884375817,0.4319627997,-0.0396984655,0.1865918604,0.0015759682
13010,D,2,med,Ac,1,1,1,1,0.435,ppn38,0.733428042,0.8257140303,-0.3605485375,-0.0983602522,0.1299952479,0.0096747392
13011,D,2,med,Ac,1,1,1,1,0.645,ppn38,1.0846589239,0.9462756171,-0.0093176556,0.0222013346,8.68187053119E-05,0.0004928993
13012,nD,2,med,Ac,2,0,0,1,0.453,ppn38,1.2904818678,0.9503978571,0.1965052883,0.0263235746,0.0386143283,0.0006929306
13013,nD,2,med,Ac,2,0,0,1,0.426,ppn38,1.0482893447,0.9180890626,-0.0456872348,-0.0059852199,0.0020873234,3.58228576031E-05
13014,D,2,med,Ac,1,1,1,1,0.353,ppn38,0.7285727726,0.7530290195,-0.3654038069,-0.171045263,0.1335199421,0.029256482
13015,D,2,med,Ac,1,1,1,1,0.444,ppn38,1.3986876833,0.9327498295,0.3047111038,0.008675547,0.0928488568,7.52651152393E-05
13016,nD,2,med,Ac,2,0,0,1,0.662,ppn38,0.6973572486,0.9302735466,-0.3966193309,0.0061992641,0.1573068936,3.84308750172E-05
13017,nD,2,med,Ac,2,0,0,1,0.481,ppn38,1.4558284549,0.9305954664,0.3618518754,0.0065211839,0.1309367798,4.25258390743E-05
13018,nD,2,med,Ac,2,0,0,1,0.581,ppn38,0.8092546744,0.8669034741,-0.2847219051,-0.0571708084,0.0810665632,0.0032685013
13019,nD,2,med,Ac,2,0,0,1,0.525,ppn38,0.8604398396,0.9693918953,-0.2335367399,0.0453176128,0.0545394089,0.002053686
13020,D,2,med,Ac,1,1,1,1,0.852,ppn38,1.027528519,0.9162216896,-0.0664480605,-0.0078525929,0.0044153447,6.16632157147E-05
13021,nD,2,med,Ac,2,0,0,1,0.518,ppn38,1.5755165494,0.9358508025,0.4815399699,0.01177652,0.2318807426,0.0001386864
13022,nD,2,med,Ac,2,0,0,1,0.556,ppn38,0.8939209206,0.898809299,-0.2000556589,-0.0252649835,0.0400222666,0.0006383194
13023,nD,2,med,Ac,2,0,0,1,0.535,ppn38,0.6926714935,0.8483558565,-0.401305086,-0.075718426,0.161045772,0.00573328
13024,nD,2,med,Ac,2,0,0,1,0.447,ppn38,1.3074246994,0.8837771733,0.2134481199,-0.0402971092,0.0455600999,0.001623857
13025,nD,2,med,Ac,2,0,0,1,0.535,ppn38,1.2296413294,0.911251744,0.1356647499,-0.0128225385,0.0184049244,0.0001644175
13026,nD,2,med,Ac,2,0,0,1,0.424,ppn38,1.4631578291,0.9334650107,0.3691812496,0.0093907282,0.1362947951,8.81857755743E-05
13027,nD,2,med,Ac,2,0,0,1,0.453,ppn38,1.2463826789,0.876311251,0.1524060994,-0.0477630315,0.0232276191,0.0022813072
13028,D,2,med,Ac,1,1,1,1,0.351,ppn38,0.7721287964,0.8837841871,-0.3218477831,-0.0402900954,0.1035859955,0.0016232918
13029,D,2,med,Ac,1,1,1,1,0.419,ppn38,1.2355003855,0.8585817209,0.141523806,-0.0654925616,0.0200289877,0.0042892756
13030,nD,2,med,Ac,2,0,0,1,0.513,ppn38,1.226833628,0.9391119348,0.1328570485,0.0150376523,0.0176509953,0.000226131
13031,D,2,med,Ac,1,1,0,0,0.576,ppn38,1.6178504694,0.951870741,0.5238738899,0.0277964585,0.2744438526,0.0007726431
13032,nD,2,med,Ac,2,0,0,1,0.382,ppn38,0.8734163579,0.9065199391,-0.2205602216,-0.0175543434,0.0486468113,0.000308155
13033,D,2,med,Ac,1,1,1,1,0.369,ppn38,1.2354590637,0.9411121007,0.1414824842,0.0170378182,0.0200172933,0.0002902872
13034,nD,2,med,Ac,2,0,0,1,0.443,ppn38,1.1255994153,0.9127726108,0.0316228358,-0.0113016717,0.0010000037,0.0001277278
13035,nD,2,med,Ac,2,0,0,1,0.436,ppn38,1.4481388874,0.8393871979,0.3541623079,-0.0846870846,0.1254309404,0.0071719023
13036,nD,2,med,Ac,2,0,0,1,0.672,ppn38,0.7294921624,0.8590050222,-0.3644844171,-0.0650692603,0.1328488903,0.0042340086
13037,nD,2,med,Ac,2,0,0,1,0.398,ppn38,1.0649310883,0.9362449868,-0.0290454912,0.0121707043,0.0008436406,0.000148126
13038,D,2,med,Ac,1,1,1,1,0.355,ppn38,0.7129633045,0.9461707211,-0.381013275,0.0220964386,0.1451711157,0.0004882526
13039,D,2,med,Ac,1,1,1,1,0.465,ppn38,1.0128746621,0.8112691523,-0.0811019174,-0.1128051302,0.006577521,0.0127249974
13040,nD,2,med,Ac,2,0,0,1,0.418,ppn38,1.0636861975,0.7800000587,-0.030290382,-0.1440742238,0.0009175072,0.020757382
13041,D,2,med,Ac,1,1,1,1,0.496,ppn38,0.7175040029,0.8648701576,-0.3764725766,-0.0592041249,0.1417316009,0.0035051284
13042,D,2,med,Ac,1,1,1,1,0.528,ppn38,1.2474884882,0.9392292187,0.1535119087,0.0151549362,0.0235659061,0.0002296721
13043,D,2,med,Ac,1,1,1,1,0.387,ppn38,1.4503193439,0.9333205118,0.3563427644,0.0092462293,0.1269801658,8.54927557247E-05
13044,D,2,med,Ac,1,1,1,1,0.513,ppn38,0.8493795531,0.9274084187,-0.2445970264,0.0033341362,0.0598277053,1.11164640042E-05
13045,nD,2,med,Ac,2,0,0,1,0.511,ppn38,1.5127660502,0.8910411966,0.4187894707,-0.0330330859,0.1753846208,0.0010911848
13046,D,2,med,Ac,1,1,1,1,0.424,ppn38,1.155968876,0.8748462513,0.0619922965,-0.0492280312,0.0038430448,0.0024233991
13047,D,2,med,Ac,1,1,0,0,0.587,ppn38,0.7011322852,0.8456290528,-0.3928442943,-0.0784452297,0.1543266395,0.0061536541
13048,nD,2,med,Ac,2,0,0,1,0.45,ppn38,0.855779368,0.9205937235,-0.2381972115,-0.003480559,0.0567379116,1.2114291157E-05
13049,D,2,med,Ac,1,1,0,0,0.468,ppn38,0.9913180377,0.8996787218,-0.1026585418,-0.0243955607,0.0105387762,0.0005951434
13050,D,3,high,Ac,1,1,1,1,0.519,ppn38,1.343420963,1.2394391889,0.2494443835,0.3153649064,0.0622225005,0.0994550242
13051,D,3,high,Ac,1,1,1,1,0.368,ppn38,1.6190521888,1.3045732911,0.5250756093,0.3804990086,0.2757043955,0.1447794955
13052,D,3,high,Ac,1,1,1,1,0.486,ppn38,1.0566191427,1.1981184183,-0.0373574368,0.2740441358,0.0013955781,0.0751001884
13053,nD,3,high,Ac,2,0,0,1,0.577,ppn38,0.994626514,1.0477720991,-0.0993500655,0.1236978166,0.0098704355,0.0153011498
13054,D,3,high,Ac,1,1,1,1,0.529,ppn38,1.1066897262,1.2428895615,0.0127131467,0.318815279,0.0001616241,0.1016431821
13055,D,3,high,Ac,1,1,1,1,0.46,ppn38,1.5955391834,1.1732047174,0.5015626039,0.2491304349,0.2515650457,0.0620659736
13056,D,3,high,Ac,1,1,1,1,0.582,ppn38,0.9827223577,1.1000834541,-0.1112542218,0.1760091716,0.0123775019,0.0309792285
13057,D,3,high,Ac,1,1,1,1,0.503,ppn38,1.2535192889,1.2519587829,0.1595427094,0.3278845004,0.0254538761,0.1075082456
13058,D,3,high,Ac,1,1,1,1,0.42,ppn38,1.4559823031,1.2724546574,0.3620057236,0.3483803749,0.1310481439,0.1213688856
13059,nD,3,high,Ac,2,0,0,1,0.585,ppn38,1.1441206369,1.2953475958,0.0501440574,0.3712733133,0.0025144265,0.1378438731
