,dier,Sc,lmh,SpAc,stimulus,stimulus_recoded_01,resp,correct,rt,subj_idx,CE,SC,CE_c,SC_c,CE_squared,SC_squared
22903,nD,3,high,Sp,2,0,0,1,0.347,ppn5,0.2607584628,0.8324134141,0.0636518479,-0.072772677,0.0040515577,0.0052958625
22904,D,3,high,Sp,1,1,1,1,0.338,ppn5,0.2698959139,0.8316017817,0.072789299,-0.0735843094,0.005298282,0.0054146506
22905,nD,3,high,Sp,2,0,0,1,0.337,ppn5,0.3091455899,0.8558955655,0.112038975,-0.0492905256,0.0125527319,0.0024295559
22906,D,3,high,Sp,1,1,0,0,0.391,ppn5,0.3267968289,0.8819094068,0.129690214,-0.0232766843,0.0168195516,0.000541804
22907,D,3,high,Sp,1,1,1,1,0.278,ppn5,0.2724330844,0.9360015701,0.0753264695,0.030815479,0.005674077,0.0009495937
22908,D,3,high,Sp,1,1,1,1,0.313,ppn5,0.2919840165,0.8614631219,0.0948774016,-0.0437229692,0.0090017213,0.001911698
22909,D,3,high,Sp,1,1,1,1,0.361,ppn5,0.3681865345,0.9662542284,0.1710799196,0.0610681373,0.0292683389,0.0037293174
22910,D,3,high,Sp,1,1,1,1,0.342,ppn5,0.2606939518,0.884375817,0.0635873369,-0.0208102741,0.0040433494,0.0004330675
22911,nD,3,high,Sp,2,0,1,0,0.364,ppn5,0.2657967477,0.7499545313,0.0686901328,-0.1552315598,0.0047183343,0.0240968372
22912,nD,3,high,Sp,2,0,0,1,0.307,ppn5,0.3182080932,0.8998772453,0.1211014783,-0.0053088458,0.014665568,2.81838440823E-05
22913,nD,3,high,Sp,2,0,0,1,0.411,ppn5,0.3089001691,1.0908710788,0.1117935542,0.1856849877,0.0124977988,0.0344789146
22914,nD,3,high,Sp,2,0,0,1,0.332,ppn5,0.3299086453,0.7334600919,0.1328020304,-0.1717259992,0.0176363793,0.0294898188
22915,D,3,high,Sp,1,1,0,0,0.42,ppn5,0.2855396378,0.9075822796,0.0884330229,0.0023961885,0.0078203995,5.74171916768E-06
22916,nD,3,high,Sp,2,0,0,1,0.33,ppn5,0.2566716128,0.9639855724,0.0595649979,0.0587994813,0.003547989,0.003457379
22917,nD,3,high,Sp,2,0,1,0,0.37,ppn5,0.2510385047,0.7790966536,0.0539318898,-0.1260894375,0.0029086487,0.0158985463
22918,D,3,high,Sp,1,1,0,0,0.36,ppn5,0.2563849594,0.8698811932,0.0592783445,-0.0353048979,0.0035139221,0.0012464358
22919,D,3,high,Sp,1,1,1,1,0.461,ppn5,0.2695027481,1.1066043637,0.0723961332,0.2014182726,0.0052412001,0.0405693205
22920,nD,3,high,Sp,2,0,0,1,0.382,ppn5,0.2729600086,0.7727957496,0.0758533937,-0.1323903415,0.0057537373,0.0175272025
22921,nD,3,high,Sp,2,0,0,1,0.421,ppn5,0.3481644884,1.0075013072,0.1510578735,0.1023152161,0.0228184811,0.0104684034
22922,D,3,high,Sp,1,1,0,0,0.331,ppn5,0.2622831536,1.0136003006,0.0651765387,0.1084142095,0.0042479812,0.0117536408
22923,nD,3,high,Sp,2,0,0,1,0.458,ppn5,0.342581777,0.8998548379,0.1454751621,-0.0053312532,0.0211630228,2.84222610382E-05
22924,D,3,high,Sp,1,1,1,1,0.402,ppn5,0.3246744686,1.1005710251,0.1275678537,0.195384934,0.0162735573,0.0381752724
22925,D,3,high,Sp,1,1,1,1,0.341,ppn5,0.2659732846,0.9324576509,0.0688666697,0.0272715598,0.0047426182,0.000743738
22926,nD,3,high,Sp,2,0,1,0,0.403,ppn5,0.3051274145,0.9766362347,0.1080207996,0.0714501436,0.0116684931,0.005105123
22927,nD,3,high,Sp,2,0,0,1,0.397,ppn5,0.2778632671,1.0992947392,0.0807566522,0.1941086481,0.0065216369,0.0376781673
22928,nD,3,high,Sp,2,0,0,1,0.417,ppn5,0.2646443593,1.1111582801,0.0675377444,0.205972189,0.0045613469,0.0424245426
22929,nD,3,high,Sp,2,0,0,1,0.311,ppn5,0.2794443108,0.9727422828,0.0823376959,0.0675561917,0.0067794962,0.004563839
22930,nD,3,high,Sp,2,0,0,1,0.35,ppn5,0.2748611446,1.0884946684,0.0777545297,0.1833085773,0.0060457669,0.0336020345
22931,D,3,high,Sp,1,1,1,1,0.521,ppn5,0.2575475363,0.9326767071,0.0604409214,0.027490616,0.003653105,0.000755734
22932,nD,3,high,Sp,2,0,0,1,0.355,ppn5,0.2912209976,1.0619372418,0.0941143827,0.1567511507,0.008857517,0.0245709232
22933,nD,3,high,Sp,2,0,0,1,0.288,ppn5,0.3148387122,1.0486529115,0.1177320973,0.1434668204,0.0138608467,0.0205827285
22934,nD,3,high,Sp,2,0,1,0,0.314,ppn5,0.2572898269,0.9214743006,0.060183212,0.0162882095,0.003622019,0.0002653058
22935,D,3,high,Sp,1,1,1,1,0.39,ppn5,0.296902736,1.0781338923,0.0997961211,0.1729478012,0.0099592658,0.0299109419
22936,nD,3,high,Sp,2,0,0,1,0.309,ppn5,0.3575314858,0.9184206509,0.1604248709,0.0132345598,0.0257361392,0.0001751536
22937,nD,3,high,Sp,2,0,1,0,0.395,ppn5,0.2709152683,0.905032669,0.0738086534,-0.0001534221,0.0054477173,2.35383510036E-08
22938,nD,3,high,Sp,2,0,0,1,0.639,ppn5,0.3337078327,1.0288312528,0.1366012178,0.1236451617,0.0186598927,0.015288126
22939,nD,3,high,Sp,2,0,1,0,0.512,ppn5,0.3201481805,0.8928801565,0.1230415656,-0.0123059346,0.0151392269,0.000151436
22940,D,3,high,Sp,1,1,1,1,0.355,ppn5,0.3183348272,0.8326865054,0.1212282123,-0.0724995857,0.0146962795,0.0052561899
22941,nD,3,high,Sp,2,0,0,1,0.361,ppn5,0.3690151705,0.9538860927,0.1719085556,0.0487000016,0.0295525515,0.0023716902
22942,nD,3,high,Sp,2,0,0,1,0.344,ppn5,0.2782451519,0.9030696073,0.081138537,-0.0021164838,0.0065834622,4.47950381686E-06
22943,D,3,high,Sp,1,1,1,1,0.332,ppn5,0.2942642419,1.0410060944,0.097157627,0.1358200033,0.0094396045,0.0184470733
22944,nD,3,high,Sp,2,0,1,0,0.3,ppn5,0.257448694,1.0113962548,0.0603420791,0.1062101637,0.0036411665,0.0112805989
22945,nD,3,high,Sp,2,0,1,0,0.352,ppn5,0.2820949942,0.8372942921,0.0849883793,-0.067891799,0.0072230246,0.0046092964
22946,D,3,high,Sp,1,1,1,1,0.34,ppn5,0.3452077935,1.0990884386,0.1481011786,0.1939023475,0.0219339591,0.0375981204
22947,D,3,high,Sp,1,1,1,1,0.295,ppn5,0.3384909357,1.0306759128,0.1413843208,0.1254898217,0.0199895262,0.0157476953
22948,D,3,high,Sp,1,1,1,1,0.461,ppn5,0.2547879103,1.0617483578,0.0576812954,0.1565622667,0.0033271318,0.0245117433
22949,D,3,high,Sp,1,1,1,1,0.336,ppn5,0.2537315425,0.9653843614,0.0566249276,0.0601982703,0.0032063824,0.0036238317
22950,D,3,high,Sp,1,1,1,1,0.427,ppn5,0.2616584711,0.8902107089,0.0645518562,-0.0149753822,0.0041669421,0.0002242621
22951,D,3,high,Sp,1,1,1,1,0.415,ppn5,0.2755856739,1.0441234887,0.078479059,0.1389373976,0.0061589627,0.0193036004
22952,nD,3,high,Sp,2,0,0,1,0.453,ppn5,0.2633755965,0.8225378573,0.0662689816,-0.0826482338,0.0043915779,0.0068307306
22953,D,3,high,Sp,1,1,1,1,0.525,ppn5,0.2792322987,0.8471432977,0.0821256838,-0.0580427934,0.0067446279,0.0033689659
22954,nD,3,high,Sp,2,0,0,1,0.7,ppn5,0.2567287401,0.7305065413,0.0596221252,-0.1746795498,0.0035547978,0.0305129451
22955,nD,3,high,Sp,2,0,1,0,0.45,ppn5,0.3324416896,0.8353541224,0.1353350747,-0.0698319687,0.0183155824,0.0048765039
22956,D,3,high,Sp,1,1,0,0,0.362,ppn5,0.2682124838,1.0678845573,0.0711058689,0.1626984662,0.0050560446,0.0264707909
22957,D,3,high,Sp,1,1,1,1,0.314,ppn5,0.2498135723,0.783485266,0.0527069574,-0.1217008251,0.0027780234,0.0148110908
22958,D,3,high,Sp,1,1,1,1,0.352,ppn5,0.2674240004,0.9016324401,0.0703173855,-0.003553651,0.0049445347,1.26284356669E-05
22959,D,3,high,Sp,1,1,0,0,0.065,ppn5,0.3349014622,0.8465613108,0.1377948473,-0.0586247803,0.0189874199,0.0034368649
22960,nD,3,high,Sp,2,0,0,1,0.446,ppn5,0.2691637958,0.9358508025,0.0720571809,0.0306647114,0.0051922373,0.0009403245
22961,D,3,high,Sp,1,1,1,1,0.307,ppn5,0.2654450797,0.7958030489,0.0683384648,-0.1093830422,0.0046701458,0.0119646499
22962,nD,3,high,Sp,2,0,0,1,0.528,ppn5,0.258443399,0.8910411966,0.0613367841,-0.0141448945,0.0037622011,0.000200078
22963,D,3,high,Sp,1,1,1,1,0.408,ppn5,0.3090221859,1.1157474058,0.111915571,0.2105613147,0.012525095,0.0443360672
22964,D,3,high,Sp,1,1,1,1,0.366,ppn5,0.2687943301,0.8518218355,0.0716877152,-0.0533642556,0.0051391285,0.0028477438
22965,D,3,high,Sp,1,1,1,1,0.459,ppn5,0.3112737676,1.0780737704,0.1141671527,0.1728876793,0.0130341388,0.0298901496
22966,D,3,high,Sp,1,1,1,1,0.318,ppn5,0.2970595323,0.8683986107,0.0999529174,-0.0367874804,0.0099905857,0.0013533187
22967,D,3,high,Sp,1,1,1,1,0.386,ppn5,0.310983447,1.0852876792,0.1138768321,0.1801015881,0.0129679329,0.032436582
22968,nD,3,high,Sp,2,0,1,0,0.34,ppn5,0.3339881029,0.8901764045,0.136881488,-0.0150096866,0.0187365418,0.0002252907
22969,nD,3,high,Sp,2,0,1,0,0.328,ppn5,0.3287534004,1.1062888141,0.1316467855,0.201102723,0.0173308761,0.0404423052
22970,D,3,high,Sp,1,1,0,0,0.299,ppn5,0.2814697944,0.810375978,0.0843631795,-0.0948101131,0.0071171461,0.0089889576
22971,D,3,high,Sp,1,1,1,1,0.443,ppn5,0.2977922647,0.8897273149,0.1006856498,-0.0154587762,0.0101376001,0.0002389738
22972,D,3,high,Sp,1,1,1,1,0.408,ppn5,0.2918887822,1.1104082535,0.0947821673,0.2052221624,0.0089836592,0.0421161359
22973,nD,3,high,Sp,2,0,0,1,0.387,ppn5,0.364139459,1.0565723361,0.1670328441,0.151386245,0.027899971,0.0229177952
22974,nD,3,high,Sp,2,0,0,1,0.319,ppn5,0.2854476252,0.8587745467,0.0883410103,-0.0464115444,0.0078041341,0.0021540315
22975,D,3,high,Sp,1,1,1,1,0.493,ppn5,0.2763961912,0.951870741,0.0792895763,0.0466846499,0.0062868369,0.0021794565
22976,nD,3,high,Sp,2,0,0,1,0.373,ppn5,0.2606841169,0.8869661076,0.063577502,-0.0182199835,0.0040420988,0.0003319678
22977,nD,3,high,Sp,2,0,0,1,0.318,ppn5,0.3108001457,0.8066535108,0.1136935308,-0.0985325803,0.0129262189,0.0097086694
22978,nD,3,high,Sp,2,0,0,1,0.339,ppn5,0.2890394293,0.8059922236,0.0919328144,-0.0991938675,0.0084516424,0.0098394234
22979,nD,3,high,Sp,2,0,0,1,0.388,ppn5,0.298128504,0.887282705,0.1010218891,-0.0179033861,0.0102054221,0.0003205312
22980,D,3,high,Sp,1,1,1,1,0.392,ppn5,0.3036607545,0.9880421488,0.1065541396,0.0828560577,0.0113537847,0.0068651263
22981,nD,3,high,Sp,2,0,1,0,0.292,ppn5,0.3311037615,0.8495555979,0.1339971466,-0.0556304932,0.0179552353,0.0030947518
22982,nD,3,high,Sp,2,0,0,1,0.387,ppn5,0.2746486678,1.0682793547,0.0775420529,0.1630932636,0.00601277,0.0265994126
22983,D,3,high,Sp,1,1,1,1,0.336,ppn5,0.2638525212,0.9788810327,0.0667459063,0.0736949416,0.004455016,0.0054309444
22984,D,3,high,Sp,1,1,1,1,0.315,ppn5,0.3223759421,0.8975303183,0.1252693272,-0.0076557728,0.0156924043,5.8610857676E-05
22985,D,3,high,Sp,1,1,1,1,0.301,ppn5,0.2772941236,0.9076878769,0.0801875087,0.0025017858,0.0064300366,6.25893202218E-06
22986,nD,3,high,Sp,2,0,1,0,0.495,ppn5,0.2898073905,1.1093969364,0.0927007756,0.2042108453,0.0085934338,0.0417020693
22987,D,3,high,Sp,1,1,1,1,0.48,ppn5,0.2919278825,0.9500873466,0.0948212676,0.0449012555,0.0089910728,0.0020161227
22988,D,3,high,Sp,1,1,0,0,0.331,ppn5,0.3045162868,0.9452454556,0.1074096719,0.0400593645,0.0115368376,0.0016047527
22989,D,3,high,Sp,1,1,1,1,0.311,ppn5,0.2883010808,1.0654481399,0.0911944659,0.1602620488,0.0083164306,0.0256839243
22990,nD,3,high,Sp,2,0,0,1,0.286,ppn5,0.3041532697,0.7407406278,0.1070466548,-0.1644454633,0.0114589863,0.0270423104
22991,D,3,high,Sp,1,1,0,0,0.401,ppn5,0.3796738375,1.0958232777,0.1825672226,0.1906371866,0.0333307908,0.0363425369
22992,D,3,high,Sp,1,1,1,1,0.3,ppn5,0.3575379058,1.0152903528,0.1604312909,0.1101042617,0.0257381991,0.0121229484
22993,nD,3,high,Sp,2,0,0,1,0.4,ppn5,0.2977042945,0.8382219106,0.1005976796,-0.0669641805,0.0101198931,0.0044842015
22994,nD,3,high,Sp,2,0,0,1,0.478,ppn5,0.2581784292,0.9482619469,0.0610718143,0.0430758558,0.0037297665,0.0018555294
22995,D,3,high,Sp,1,1,0,0,0.36,ppn5,0.2658767109,0.765329452,0.068770096,-0.1398566391,0.0047293261,0.0195598795
22996,nD,3,high,Sp,2,0,0,1,0.479,ppn5,0.3151037202,0.943601353,0.1179971053,0.0384152619,0.0139233169,0.0014757323
22997,D,3,high,Sp,1,1,0,0,0.537,ppn5,0.315042898,0.8062435014,0.1179362831,-0.0989425897,0.0139089669,0.0097896361
22998,D,3,high,Sp,1,1,1,1,0.331,ppn5,0.278633454,0.9911401837,0.0815268391,0.0859540926,0.0066466255,0.007388106
22999,D,3,high,Sp,1,1,1,1,0.554,ppn5,0.2691128071,1.0042646989,0.0720061922,0.0990786078,0.0051848917,0.0098165705
23000,nD,3,high,Sp,2,0,0,1,0.51,ppn5,0.4791351254,1.0873617514,0.2820285105,0.1821756603,0.0795400807,0.0331879712
23001,D,3,high,Sp,1,1,0,0,0.293,ppn5,0.2952450049,0.9742413972,0.09813839,0.0690553061,0.0096311436,0.0047686353
23002,nD,3,high,Sp,2,0,0,1,0.348,ppn5,0.2917532415,0.8774248283,0.0946466266,-0.0277612628,0.0089579839,0.0007706877
23003,D,3,high,Sp,1,1,1,1,0.356,ppn5,0.2672869906,1.0995987672,0.0701803757,0.1944126761,0.0049252851,0.0377962886
23004,D,3,high,Sp,1,1,1,1,0.36,ppn5,0.2988775358,0.9806345379,0.1017709209,0.0754484468,0.0103573203,0.0056924681
23005,nD,3,high,Sp,2,0,0,1,0.336,ppn5,0.2750577713,0.9549207968,0.0779511564,0.0497347057,0.0060763828,0.0024735409
23006,nD,3,high,Sp,2,0,1,0,0.389,ppn5,0.2749224689,1.0428899449,0.077815854,0.1377038538,0.0060553071,0.0189623513
23007,nD,3,high,Sp,2,0,0,1,0.593,ppn5,0.2560246143,1.0533253375,0.0589179994,0.1481392464,0.0034713307,0.0219452363
23008,nD,3,high,Sp,2,0,0,1,0.406,ppn5,0.2950747757,1.0740291842,0.0979681608,0.1688430931,0.0095977605,0.0285079901
23009,nD,3,high,Sp,2,0,0,1,0.294,ppn5,0.2719097851,0.9063631231,0.0748031702,0.001177032,0.0055955143,1.3854042505E-06
23010,D,3,high,Sp,1,1,0,0,0.365,ppn5,0.3069952744,0.7268789653,0.1098886595,-0.1783071258,0.0120755175,0.0317934311
23011,D,3,high,Sp,1,1,1,1,0.262,ppn5,0.3223131897,0.9299711482,0.1252065748,0.0247850571,0.0156766864,0.0006142991
23012,D,3,high,Sp,1,1,1,1,0.208,ppn5,0.3212094081,1.0473211194,0.1241027932,0.1421350283,0.0154015033,0.0202023663
23013,D,3,high,Sp,1,1,1,1,0.247,ppn5,0.2887362774,0.9562166328,0.0916296625,0.0510305417,0.008395995,0.0026041162
23014,D,3,high,Sp,1,1,1,1,0.294,ppn5,0.3539675505,1.1113765972,0.1568609356,0.2061905061,0.0246053531,0.0425145248
23015,nD,3,high,Sp,2,0,1,0,0.285,ppn5,0.2502989747,0.7809818869,0.0531923598,-0.1242042042,0.0028294271,0.0154266843
23016,nD,3,high,Sp,2,0,0,1,0.422,ppn5,0.2951805783,0.9774106808,0.0980739634,0.0722245897,0.0096185023,0.0052163914
23017,D,3,high,Sp,1,1,1,1,0.372,ppn5,0.2505031714,0.9554984626,0.0533965565,0.0503123715,0.0028511922,0.0025313347
23018,D,3,high,Sp,1,1,1,1,0.285,ppn5,0.2651168588,0.7724512634,0.0680102439,-0.1327348277,0.0046253933,0.0176185345
23019,nD,3,high,Sp,2,0,0,1,0.49,ppn5,0.3670854231,0.9645239641,0.1699788082,0.059337873,0.0288927952,0.0035209832
23020,nD,3,high,Sp,2,0,0,1,0.342,ppn5,0.2778953785,1.0106061278,0.0807887636,0.1054200367,0.0065268243,0.0111133841
23021,D,3,high,Sp,1,1,1,1,0.445,ppn5,0.2831297927,0.7823963196,0.0860231778,-0.1227897715,0.0073999871,0.015077328
23022,D,3,high,Sp,1,1,0,0,0.362,ppn5,0.3748774208,0.9793490128,0.1777708059,0.0741629217,0.0316024594,0.005500139
23023,nD,3,high,Sp,2,0,1,0,0.329,ppn5,0.3266330126,1.0281238115,0.1295263977,0.1229377204,0.0167770877,0.0151136831
23024,D,1,low,Ac,1,1,1,1,0.767,ppn5,0.1063798679,1.0535534408,-0.090726747,0.1483673497,0.0082313426,0.0220128704
23025,nD,1,low,Ac,2,0,0,1,0.495,ppn5,0.1317115483,0.7699136123,-0.0653950666,-0.1352724788,0.0042765147,0.0182986435
23026,D,1,low,Ac,1,1,1,1,0.584,ppn5,0.1276250063,0.8856209489,-0.0694816086,-0.0195651422,0.0048276939,0.0003827948
23027,nD,1,low,Ac,2,0,0,1,0.667,ppn5,0.0501768939,0.9723040185,-0.146929721,0.0671179274,0.0215883429,0.0045048162
23028,nD,1,low,Ac,2,0,0,1,0.526,ppn5,0.0756372128,0.7731850698,-0.1214694021,-0.1320010213,0.0147548156,0.0174242696
23029,D,1,low,Ac,1,1,1,1,0.524,ppn5,0.0665604372,0.7707123032,-0.1305461777,-0.1344737879,0.0170423045,0.0180831996
23030,nD,1,low,Ac,2,0,0,1,0.457,ppn5,0.1087318424,0.8373175516,-0.0883747725,-0.0678685395,0.0078101004,0.0046061387
23031,D,1,low,Ac,1,1,1,1,0.402,ppn5,0.0355707868,0.8205337982,-0.1615358281,-0.0846522929,0.0260938238,0.0071660107
23032,nD,1,low,Ac,2,0,0,1,0.53,ppn5,0.0966112339,0.7299114,-0.100495381,-0.1752746911,0.0100993216,0.0307212174
23033,D,1,low,Ac,1,1,1,1,0.554,ppn5,0.0445420346,0.7741206358,-0.1525645803,-0.1310654553,0.0232759512,0.0171781536
23034,D,1,low,Ac,1,1,1,1,0.708,ppn5,0.1337752205,1.0236023054,-0.0633313944,0.1184162143,0.0040108655,0.0140223998
23035,nD,1,low,Ac,2,0,1,0,0.808,ppn5,0.1315589602,1.1067632993,-0.0655476547,0.2015772082,0.004296495,0.0406333709
23036,D,1,low,Ac,1,1,1,1,0.553,ppn5,0.1361566431,0.9795914797,-0.0609499718,0.0744053886,0.0037148991,0.0055361618
23037,D,1,low,Ac,1,1,1,1,0.608,ppn5,0.0686767438,0.7745086526,-0.1284298711,-0.1306774385,0.0164942318,0.0170765929
23038,nD,1,low,Ac,2,0,0,1,0.897,ppn5,0.1387341203,0.7515573293,-0.0583724946,-0.1536287618,0.0034073481,0.0236017965
23039,D,1,low,Ac,1,1,1,1,0.431,ppn5,0.1156560959,0.7628333468,-0.081450519,-0.1423527443,0.006634187,0.0202643038
23040,D,1,low,Ac,1,1,1,1,0.479,ppn5,0.0842402809,0.8459015912,-0.112866334,-0.0592844999,0.0127388094,0.0035146519
23041,D,1,low,Ac,1,1,1,1,0.428,ppn5,0.1311133994,1.1123274897,-0.0659932155,0.2071413986,0.0043551045,0.042907559
23042,D,1,low,Ac,1,1,1,1,0.483,ppn5,0.0766186864,0.759946565,-0.1204879285,-0.1452395261,0.0145173409,0.02109452
23043,nD,1,low,Ac,2,0,0,1,0.793,ppn5,0.1215268036,1.0506937073,-0.0755798113,0.1455076162,0.0057123079,0.0211724664
23044,nD,1,low,Ac,2,0,0,1,0.584,ppn5,0.1356856147,0.7936617141,-0.0614210002,-0.111524377,0.0037725393,0.0124376867
23045,D,1,low,Ac,1,1,1,1,0.537,ppn5,0.124470551,0.7530290195,-0.0726360639,-0.1521570716,0.0052759978,0.0231517744
23046,D,1,low,Ac,1,1,1,1,0.478,ppn5,0.123419597,1.05043133,-0.0736870179,0.1452452389,0.0054297766,0.0210961794
23047,D,1,low,Ac,1,1,1,1,0.493,ppn5,0.1209751685,0.7765681783,-0.0761314464,-0.1286179128,0.0057959971,0.0165425675
23048,nD,1,low,Ac,2,0,0,1,0.461,ppn5,0.086781634,0.7862682223,-0.1103249809,-0.1189178688,0.0121716014,0.0141414595
23049,D,1,low,Ac,1,1,1,1,0.445,ppn5,0.120974,0.9663199138,-0.0761326149,0.0611338227,0.0057961751,0.0037373443
23050,nD,1,low,Ac,2,0,0,1,0.502,ppn5,0.1329021702,0.7412058361,-0.0642044447,-0.163980255,0.0041222107,0.026889524
23051,D,1,low,Ac,1,1,1,1,0.568,ppn5,0.0967360797,0.9508125878,-0.1003705352,0.0456264967,0.0100742443,0.0020817772
23052,nD,1,low,Ac,2,0,0,1,0.433,ppn5,0.12554579,0.9121679122,-0.0715608249,0.0069818211,0.0051209517,4.87458254066E-05
23053,D,1,low,Ac,1,1,1,1,0.699,ppn5,0.1208714394,0.7402739965,-0.0762351755,-0.1649120946,0.005811802,0.027195999
23054,D,1,low,Ac,1,1,1,1,0.489,ppn5,0.1211933369,0.9273392142,-0.075913278,0.0221531231,0.0057628258,0.0004907609
23055,nD,1,low,Ac,2,0,0,1,0.486,ppn5,0.0521176045,0.8481306752,-0.1449890104,-0.0570554159,0.0210218131,0.0032553205
23056,D,1,low,Ac,1,1,1,1,0.446,ppn5,0.1117095734,0.9450359448,-0.0853970415,0.0398498537,0.0072926547,0.0015880108
23057,D,1,low,Ac,1,1,1,1,0.524,ppn5,0.1133355118,0.8023173738,-0.0837711031,-0.1028687173,0.0070175977,0.010581973
23058,nD,1,low,Ac,2,0,0,1,0.483,ppn5,0.1046178052,0.822063052,-0.0924888097,-0.0831230391,0.0085541799,0.0069094396
23059,nD,1,low,Ac,2,0,0,1,0.402,ppn5,0.0850939929,0.7780227321,-0.112012622,-0.127163359,0.0125468275,0.0161705199
23060,D,1,low,Ac,1,1,1,1,0.455,ppn5,0.1058769058,0.7361139184,-0.0912297091,-0.1690721727,0.0083228598,0.0285853996
23061,nD,1,low,Ac,2,0,0,1,0.538,ppn5,0.0703709162,0.780732195,-0.1267356987,-0.1244538961,0.0160619373,0.0154887723
23062,D,1,low,Ac,1,1,1,1,0.448,ppn5,0.115446445,0.8184986552,-0.0816601699,-0.0866874359,0.0066683833,0.0075147115
23063,nD,1,low,Ac,2,0,0,1,0.379,ppn5,0.093116974,0.7844172285,-0.1039896409,-0.1207688626,0.0108138454,0.0145851182
23064,nD,1,low,Ac,2,0,0,1,0.457,ppn5,0.1055318305,0.8507771919,-0.0915747844,-0.0544088992,0.0083859411,0.0029603283
23065,nD,1,low,Ac,2,0,0,1,0.471,ppn5,0.1205191607,0.9839754501,-0.0765874542,0.078789359,0.0058656381,0.0062077631
23066,nD,1,low,Ac,2,0,0,1,1.129,ppn5,0.0871451749,0.7007577143,-0.10996144,-0.2044283768,0.0120915183,0.0417909613
23067,nD,1,low,Ac,2,0,0,1,0.687,ppn5,0.1248707188,0.9489884857,-0.0722358961,0.0438023946,0.0052180247,0.0019186498
23068,D,1,low,Ac,1,1,1,1,0.709,ppn5,0.0963157478,0.9286077176,-0.1007908671,0.0234216265,0.0101587989,0.0005485726
23069,nD,1,low,Ac,2,0,0,1,0.689,ppn5,0.1215125562,1.0042388968,-0.0755940587,0.0990528057,0.0057144617,0.0098114583
23070,nD,1,low,Ac,2,0,0,1,0.586,ppn5,0.1341909747,1.0256570141,-0.0629156402,0.120470923,0.0039583778,0.0145132433
23071,nD,1,low,Ac,2,0,0,1,0.475,ppn5,0.1025319131,0.9175928627,-0.0945747018,0.0124067716,0.0089443742,0.000153928
23072,nD,1,low,Ac,2,0,0,1,0.467,ppn5,0.1269023516,0.7299503952,-0.0702042633,-0.1752356959,0.0049286386,0.0307075491
23073,D,1,low,Ac,1,1,1,1,0.563,ppn5,0.1072956029,1.003831457,-0.089811012,0.0986453659,0.0080660179,0.0097309082
23074,D,1,low,Ac,1,1,1,1,0.443,ppn5,0.1253000331,0.8257140303,-0.0718065818,-0.0794720608,0.0051561852,0.0063158085
23075,nD,1,low,Ac,2,0,0,1,0.651,ppn5,0.1215069895,0.8545278182,-0.0755996254,-0.0506582729,0.0057153034,0.0025662606
23076,D,1,low,Ac,1,1,1,1,0.657,ppn5,0.0524980108,0.835674437,-0.1446086041,-0.0695116541,0.0209116484,0.0048318701
23077,D,1,low,Ac,1,1,1,1,0.652,ppn5,0.1197825737,0.8456290528,-0.0773240412,-0.0595570383,0.0059790073,0.0035470408
23078,nD,1,low,Ac,2,0,0,1,0.499,ppn5,0.0621289133,1.0103127345,-0.1349777016,0.1051266434,0.0182189799,0.0110516111
23079,nD,1,low,Ac,2,0,0,1,0.462,ppn5,0.0595251656,0.7828032732,-0.1375814493,-0.1223828179,0.0189286552,0.0149775541
23080,nD,1,low,Ac,2,0,0,1,0.93,ppn5,0.114079934,0.8169251174,-0.0830266809,-0.0882609737,0.0068934297,0.0077899995
23081,D,1,low,Ac,1,1,1,1,0.538,ppn5,0.1163532461,1.0500654816,-0.0807533688,0.1448793905,0.0065211066,0.0209900378
23082,D,1,low,Ac,1,1,1,1,0.421,ppn5,0.0571607593,0.7896381118,-0.1399458556,-0.1155479793,0.0195848425,0.0133513355
23083,D,1,low,Ac,1,1,1,1,0.479,ppn5,0.105061823,0.8688939404,-0.0920447919,-0.0362921507,0.0084722437,0.0013171202
23084,D,1,low,Ac,1,1,1,1,0.54,ppn5,0.1272939589,0.9284698709,-0.069812656,0.0232837798,0.0048738069,0.0005421344
23085,nD,1,low,Ac,2,0,0,1,0.455,ppn5,0.1156288423,0.6915748553,-0.0814777726,-0.2136112358,0.0066386274,0.0456297601
23086,nD,1,low,Ac,2,0,1,0,0.53,ppn5,0.1085999184,0.8208209069,-0.0885066965,-0.0843651842,0.0078334353,0.0071174843
23087,nD,1,low,Ac,2,0,0,1,0.442,ppn5,0.1183371184,0.8483558565,-0.0787694965,-0.0568302346,0.0062046336,0.0032296756
23088,D,1,low,Ac,1,1,1,1,0.626,ppn5,0.0918614353,0.8099833649,-0.1052451796,-0.0952027262,0.0110765478,0.0090635591
23089,D,1,low,Ac,1,1,1,1,0.557,ppn5,0.1031847803,0.9004724595,-0.0939218346,-0.0047136316,0.008821311,2.2218323175E-05
23090,D,1,low,Ac,1,1,1,1,0.532,ppn5,0.0667567732,0.7177396945,-0.1303498417,-0.1874463966,0.0169910812,0.0351361516
23091,D,1,low,Ac,1,1,1,1,0.42,ppn5,0.0923788793,0.9202453668,-0.1047277356,0.0150592757,0.0109678986,0.0002267818
23092,nD,1,low,Ac,2,0,0,1,0.504,ppn5,0.1062214196,0.7279238524,-0.0908851953,-0.1772622387,0.0082601187,0.0314219013
